Date	year	month	line_section	regularity
2013-07	2013	7	N1_1	0.8355795148247979
2013-07	2013	7	N1_2	0.8014981273408239
2013-07	2013	7	N1_3	0.8539458186101295
2013-07	2013	7	N1_3_1	0.8786407766990292
2013-07	2013	7	S1	0.8600867678958786
2013-07	2013	7	S1_1	0.8430002757606397
2013-07	2013	7	S1_1_1	0.8417025346724055
2013-07	2013	7	S1_1_1_1	0.8393957463724906
2013-07	2013	7	S1_1_1_1_1	0.8613445378151261
2013-07	2013	7	S1_1_1_1_2	0.7931529806080919
2013-07	2013	7	S1_1_1_1_2_1	0.7908195882879427
2013-07	2013	7	S1_1_1_1_2_1_1	0.7989891135303266
2013-07	2013	7	S1_1_1_1_2_1_1_1	0.7891566265060241
2013-07	2013	7	S1_1_1_1_2_1_1_1_1	0.8501529051987767
2013-07	2013	7	S1_1_1_1_2_1_2	0.7808156755525176
2013-07	2013	7	S1_1_1_1_2_1_2_1	0.7765837104072398
2013-07	2013	7	S1_1_1_1_2_1_2_1_1	0.7616865261228231
2013-07	2013	7	S1_1_1_1_2_1_2_1_1_1	0.7288461538461539
2013-07	2013	7	S1_1_1_1_3	0.8852749852158486
2013-07	2013	7	S1_1_1_1_3_1	0.8894472361809045
2013-07	2013	7	S1_1_1_1_3_2	0.9245283018867925
2013-07	2013	7	S1_1_1_1_3_3	0.9035250463821892
2013-07	2013	7	S1_2	0.9517003449975358
2013-07	2013	7	S1_2_1	0.9487179487179487
2013-07	2013	7	S1_2_1_1	0.9472843450479234
2013-08	2013	8	A1	0.916165448320533
2013-08	2013	8	A1_1	0.9118400820092261
2013-08	2013	8	A1_1_1	0.9129906920275193
2013-08	2013	8	A1_1_1_1	0.9096774193548387
2013-08	2013	8	A1_1_1_2	0.9315068493150684
2013-08	2013	8	A1_1_1_3	0.9315642458100559
2013-08	2013	8	A1_1_1_3_1	0.933933933933934
2013-08	2013	8	A1_1_2	0.9332336821126059
2013-08	2013	8	A1_1_2_1	0.9352088661551577
2013-08	2013	8	A1_2	0.9212757367783609
2013-08	2013	8	A1_2_1	0.9338821030270844
2013-08	2013	8	A1_2_1_1	0.9541484716157205
2013-08	2013	8	A1_2_1_2	0.9242490204614715
2013-08	2013	8	A1_2_1_2_1	0.9227871939736346
2013-08	2013	8	A1_2_1_2_1_1	0.8530612244897959
2013-08	2013	8	E1	0.9559348947995236
2013-08	2013	8	E1_1	0.9517669531996179
2013-08	2013	8	E1_1_1	0.921311475409836
2013-08	2013	8	N1	0.8920292156240076
2013-08	2013	8	N1_1	0.9299191374663073
2013-08	2013	8	N1_2	0.8657894736842106
2013-08	2013	8	N1_3	0.9328018223234624
2013-08	2013	8	N1_3_1	0.9498069498069498
2013-08	2013	8	S1	0.8851599780959086
2013-08	2013	8	S1_1	0.8714788732394366
2013-08	2013	8	S1_1_1	0.8704918032786886
2013-08	2013	8	S1_1_1_1	0.8694913560507644
2013-08	2013	8	S1_1_1_1_1	0.9163179916317992
2013-08	2013	8	S1_1_1_1_2	0.8258474068750749
2013-08	2013	8	S1_1_1_1_2_1	0.8232808298117557
2013-08	2013	8	S1_1_1_1_2_1_1	0.8452474469756481
2013-08	2013	8	S1_1_1_1_2_1_1_1	0.8376444689047882
2013-08	2013	8	S1_1_1_1_2_1_1_1_1	0.8821752265861027
2013-08	2013	8	S1_1_1_1_2_1_2	0.8077709611451943
2013-08	2013	8	S1_1_1_1_2_1_2_1	0.8071609811107978
2013-08	2013	8	S1_1_1_1_2_1_2_1_1	0.7947080291970803
2013-08	2013	8	S1_1_1_1_2_1_2_1_1_1	0.7533460803059273
2013-08	2013	8	S1_1_1_1_3	0.9148550724637681
2013-08	2013	8	S1_1_1_1_3_1	0.9300518134715026
2013-08	2013	8	S1_1_1_1_3_2	0.9424920127795527
2013-08	2013	8	S1_1_1_1_3_3	0.917910447761194
2013-08	2013	8	S1_2	0.9593169261677549
2013-08	2013	8	S1_2_1	0.9615745079662605
2013-08	2013	8	S1_2_1_1	0.9673202614379085
2013-09	2013	9	A1	0.9076429716729022
2013-09	2013	9	A1_1	0.9172873382987063
2013-09	2013	9	A1_1_1	0.9244908097367114
2013-09	2013	9	A1_1_1_1	0.9078014184397163
2013-09	2013	9	A1_1_1_2	0.9489795918367347
2013-09	2013	9	A1_1_1_3	0.9400749063670412
2013-09	2013	9	A1_1_1_3_1	0.9416666666666667
2013-09	2013	9	A1_1_2	0.9304531085353003
2013-09	2013	9	A1_1_2_1	0.9380053908355795
2013-09	2013	9	A1_2	0.8960733599811898
2013-09	2013	9	A1_2_1	0.9046431910252415
2013-09	2013	9	A1_2_1_1	0.9641943734015346
2013-09	2013	9	A1_2_1_2	0.8757062146892656
2013-09	2013	9	A1_2_1_2_1	0.8723404255319149
2013-09	2013	9	A1_2_1_2_1_1	0.7972972972972973
2013-09	2013	9	E1	0.9516949152542373
2013-09	2013	9	E1_1	0.9476334340382678
2013-09	2013	9	E1_1_1	0.9125799573560768
2013-09	2013	9	N1	0.8686800135731252
2013-09	2013	9	N1_1	0.8938547486033519
2013-09	2013	9	N1_2	0.8496659242761693
2013-09	2013	9	N1_3	0.9003783102143758
2013-09	2013	9	N1_3_1	0.9285714285714286
2013-09	2013	9	S1	0.8959168793292016
2013-09	2013	9	S1_1	0.8933883400282271
2013-09	2013	9	S1_1_1	0.892998529578102
2013-09	2013	9	S1_1_1_1	0.8917234893016694
2013-09	2013	9	S1_1_1_1_1	0.8682926829268293
2013-09	2013	9	S1_1_1_1_2	0.8559098888238736
2013-09	2013	9	S1_1_1_1_2_1	0.8542091236870983
2013-09	2013	9	S1_1_1_1_2_1_1	0.8510536398467433
2013-09	2013	9	S1_1_1_1_2_1_1_1	0.8451356717405691
2013-09	2013	9	S1_1_1_1_2_1_1_1_1	0.8901098901098901
2013-09	2013	9	S1_1_1_1_2_1_2	0.848174778761062
2013-09	2013	9	S1_1_1_1_2_1_2_1	0.8474048442906574
2013-09	2013	9	S1_1_1_1_2_1_2_1_1	0.8773087071240105
2013-09	2013	9	S1_1_1_1_2_1_2_1_1_1	0.8649425287356322
2013-09	2013	9	S1_1_1_1_3	0.9093298291721419
2013-09	2013	9	S1_1_1_1_3_1	0.9234338747099768
2013-09	2013	9	S1_1_1_1_3_2	0.9345454545454546
2013-09	2013	9	S1_1_1_1_3_3	0.917960088691796
2013-09	2013	9	S1_2	0.9091425326519024
2013-09	2013	9	S1_2_1	0.900106269925611
2013-09	2013	9	S1_2_1_1	0.8927911275415896
2013-10	2013	10	A1	0.8417523879500367
2013-10	2013	10	A1_1	0.8470528455284553
2013-10	2013	10	A1_1_1	0.8360869565217391
2013-10	2013	10	A1_1_1_1	0.906832298136646
2013-10	2013	10	A1_1_1_2	0.8653846153846154
2013-10	2013	10	A1_1_1_3	0.8357142857142857
2013-10	2013	10	A1_1_1_3_1	0.8118811881188119
2013-10	2013	10	A1_1_2	0.889763779527559
2013-10	2013	10	A1_1_2_1	0.8979919678714859
2013-10	2013	10	A1_2	0.8354735152487962
2013-10	2013	10	A1_2_1	0.8390557939914163
2013-10	2013	10	A1_2_1_1	0.8891352549889135
2013-10	2013	10	A1_2_1_2	0.8277851753217932
2013-10	2013	10	A1_2_1_2_1	0.8321588725176169
2013-10	2013	10	A1_2_1_2_1_1	0.7757847533632287
2013-10	2013	10	E1	0.9115497076023392
2013-10	2013	10	E1_1	0.9150043365134432
2013-10	2013	10	E1_1_1	0.8788990825688073
2013-10	2013	10	N1	0.9158817797986359
2013-10	2013	10	N1_1	0.9191374663072777
2013-10	2013	10	N1_2	0.9066593886462883
2013-10	2013	10	N1_3	0.9337899543378996
2013-10	2013	10	N1_3_1	0.9666666666666667
2013-10	2013	10	S1	0.8907208283552369
2013-10	2013	10	S1_1	0.8811815150071463
2013-10	2013	10	S1_1_1	0.8815815616928273
2013-10	2013	10	S1_1_1_1	0.8810928283141881
2013-10	2013	10	S1_1_1_1_1	0.8305084745762712
2013-10	2013	10	S1_1_1_1_2	0.8432114882506527
2013-10	2013	10	S1_1_1_1_2_1	0.8424964936886395
2013-10	2013	10	S1_1_1_1_2_1_1	0.8378607809847198
2013-10	2013	10	S1_1_1_1_2_1_1_1	0.8311611374407583
2013-10	2013	10	S1_1_1_1_2_1_1_1_1	0.8516129032258064
2013-10	2013	10	S1_1_1_1_2_1_2	0.8413931345527437
2013-10	2013	10	S1_1_1_1_2_1_2_1	0.8431868479291812
2013-10	2013	10	S1_1_1_1_2_1_2_1_1	0.825
2013-10	2013	10	S1_1_1_1_2_1_2_1_1_1	0.8037135278514589
2013-10	2013	10	S1_1_1_1_3	0.8961038961038961
2013-10	2013	10	S1_1_1_1_3_1	0.9126984126984127
2013-10	2013	10	S1_1_1_1_3_2	0.9435736677115988
2013-10	2013	10	S1_1_1_1_3_3	0.9007633587786259
2013-10	2013	10	S1_2	0.9393203883495146
2013-10	2013	10	S1_2_1	0.9458483754512635
2013-10	2013	10	S1_2_1_1	0.95260663507109
2013-11	2013	11	A1	0.895262087007073
2013-11	2013	11	A1_1	0.908395588758449
2013-11	2013	11	A1_1_1	0.9336283185840708
2013-11	2013	11	A1_1_1_1	0.954248366013072
2013-11	2013	11	A1_1_1_2	0.9464788732394366
2013-11	2013	11	A1_1_1_3	0.9431192660550458
2013-11	2013	11	A1_1_1_3_1	0.9408866995073891
2013-11	2013	11	A1_1_2	0.8998527245949927
2013-11	2013	11	A1_1_2_1	0.90754877014419
2013-11	2013	11	A1_2	0.8795488401787614
2013-11	2013	11	A1_2_1	0.8928571428571429
2013-11	2013	11	A1_2_1_1	0.9294403892944039
2013-11	2013	11	A1_2_1_2	0.8819702602230484
2013-11	2013	11	A1_2_1_2_1	0.881063122923588
2013-11	2013	11	A1_2_1_2_1_1	0.8268398268398268
2013-11	2013	11	E1	0.9057632398753894
2013-11	2013	11	E1_1	0.9073645206113942
2013-11	2013	11	E1_1_1	0.8991097922848664
2013-11	2013	11	N1	0.8619824341279799
2013-11	2013	11	N1_1	0.8838383838383839
2013-11	2013	11	N1_2	0.8373430962343096
2013-11	2013	11	N1_3	0.9056818181818181
2013-11	2013	11	N1_3_1	0.9307359307359307
2013-11	2013	11	S1	0.850954356846473
2013-11	2013	11	S1_1	0.8374144939030435
2013-11	2013	11	S1_1_1	0.8379495659363373
2013-11	2013	11	S1_1_1_1	0.8363499245852187
2013-11	2013	11	S1_1_1_1_1	0.88
2013-11	2013	11	S1_1_1_1_2	0.7999725425590335
2013-11	2013	11	S1_1_1_1_2_1	0.798438190658612
2013-11	2013	11	S1_1_1_1_2_1_1	0.796640944167045
2013-11	2013	11	S1_1_1_1_2_1_1_1	0.7977099236641221
2013-11	2013	11	S1_1_1_1_2_1_1_1_1	0.8187919463087249
2013-11	2013	11	S1_1_1_1_2_1_2	0.794086865515437
2013-11	2013	11	S1_1_1_1_2_1_2_1	0.7907358738501971
2013-11	2013	11	S1_1_1_1_2_1_2_1_1	0.8038507821901324
2013-11	2013	11	S1_1_1_1_2_1_2_1_1_1	0.7897574123989218
2013-11	2013	11	S1_1_1_1_3	0.8274390243902439
2013-11	2013	11	S1_1_1_1_3_1	0.81859410430839
2013-11	2013	11	S1_1_1_1_3_2	0.9
2013-11	2013	11	S1_1_1_1_3_3	0.8121212121212121
2013-11	2013	11	S1_2	0.9205298013245033
2013-11	2013	11	S1_2_1	0.9246901811248809
2013-11	2013	11	S1_2_1_1	0.9253731343283582
2013-12	2013	12	A1	0.9002574002574002
2013-12	2013	12	A1_1	0.9075729465339855
2013-12	2013	12	A1_1_1	0.9207879295892707
2013-12	2013	12	A1_1_1_1	0.9493670886075949
2013-12	2013	12	A1_1_1_2	0.935483870967742
2013-12	2013	12	A1_1_1_3	0.9212730318257957
2013-12	2013	12	A1_1_1_3_1	0.91701244813278
2013-12	2013	12	A1_1_2	0.9142053445850914
2013-12	2013	12	A1_1_2_1	0.9203899268887084
2013-12	2013	12	A1_2	0.8914932309557486
2013-12	2013	12	A1_2_1	0.9144327105334417
2013-12	2013	12	A1_2_1_1	0.94
2013-12	2013	12	A1_2_1_2	0.90754039497307
2013-12	2013	12	A1_2_1_2_1	0.9120102761721258
2013-12	2013	12	A1_2_1_2_1_1	0.8565573770491803
2013-12	2013	12	E1	0.9321522804372409
2013-12	2013	12	E1_1	0.9340511440107672
2013-12	2013	12	E1_1_1	0.9035679845708775
2013-12	2013	12	N1	0.8528678304239401
2013-12	2013	12	N1_1	0.849009900990099
2013-12	2013	12	N1_2	0.844997407983411
2013-12	2013	12	N1_3	0.872
2013-12	2013	12	N1_3_1	0.9393939393939394
2013-12	2013	12	S1	0.8962279293739968
2013-12	2013	12	S1_1	0.8894873521208041
2013-12	2013	12	S1_1_1	0.8904494382022472
2013-12	2013	12	S1_1_1_1	0.8899822045430754
2013-12	2013	12	S1_1_1_1_1	0.88
2013-12	2013	12	S1_1_1_1_2	0.8646568313021168
2013-12	2013	12	S1_1_1_1_2_1	0.8636800879483304
2013-12	2013	12	S1_1_1_1_2_1_1	0.8573232323232323
2013-12	2013	12	S1_1_1_1_2_1_1_1	0.8498550724637681
2013-12	2013	12	S1_1_1_1_2_1_1_1_1	0.8913738019169329
2013-12	2013	12	S1_1_1_1_2_1_2	0.8638613861386139
2013-12	2013	12	S1_1_1_1_2_1_2_1	0.8595505617977528
2013-12	2013	12	S1_1_1_1_2_1_2_1_1	0.8547008547008547
2013-12	2013	12	S1_1_1_1_2_1_2_1_1_1	0.8509485094850948
2013-12	2013	12	S1_1_1_1_3	0.8775510204081632
2013-12	2013	12	S1_1_1_1_3_1	0.8957055214723927
2013-12	2013	12	S1_1_1_1_3_2	0.920265780730897
2013-12	2013	12	S1_1_1_1_3_3	0.8366935483870968
2013-12	2013	12	S1_2	0.9301987396994668
2013-12	2013	12	S1_2_1	0.928440366972477
2013-12	2013	12	S1_2_1_1	0.9229559748427673
2014-01	2014	1	A1	0.931587141679641
2014-01	2014	1	A1_1	0.9283546864463924
2014-01	2014	1	A1_1_1	0.9363899215200331
2014-01	2014	1	A1_1_1_1	0.975
2014-01	2014	1	A1_1_1_2	0.9411764705882353
2014-01	2014	1	A1_1_1_3	0.9389067524115755
2014-01	2014	1	A1_1_1_3_1	0.9379310344827586
2014-01	2014	1	A1_1_2	0.9315134099616859
2014-01	2014	1	A1_1_2_1	0.9291139240506329
2014-01	2014	1	A1_2	0.935432123521155
2014-01	2014	1	A1_2_1	0.9448201244252097
2014-01	2014	1	A1_2_1_1	0.9911894273127754
2014-01	2014	1	A1_2_1_2	0.9228687415426252
2014-01	2014	1	A1_2_1_2_1	0.9098518995492595
2014-01	2014	1	A1_2_1_2_1_1	0.875
2014-01	2014	1	E1	0.9339731285988484
2014-01	2014	1	E1_1	0.9297197978870004
2014-01	2014	1	E1_1_1	0.8943589743589744
2014-01	2014	1	N1	0.9071883530482256
2014-01	2014	1	N1_1	0.9057971014492754
2014-01	2014	1	N1_2	0.9034236075625958
2014-01	2014	1	N1_3	0.9157667386609072
2014-01	2014	1	N1_3_1	0.9382716049382716
2014-01	2014	1	S1	0.9120318725099602
2014-01	2014	1	S1_1	0.9035406698564593
2014-01	2014	1	S1_1_1	0.9049805369797385
2014-01	2014	1	S1_1_1_1	0.9033569641367807
2014-01	2014	1	S1_1_1_1_1	1.0
2014-01	2014	1	S1_1_1_1_2	0.871252204585538
2014-01	2014	1	S1_1_1_1_2_1	0.8691891891891892
2014-01	2014	1	S1_1_1_1_2_1_1	0.885997521685254
2014-01	2014	1	S1_1_1_1_2_1_1_1	0.8849658314350797
2014-01	2014	1	S1_1_1_1_2_1_1_1_1	0.9264214046822743
2014-01	2014	1	S1_1_1_1_2_1_2	0.8564734895191122
2014-01	2014	1	S1_1_1_1_2_1_2_1	0.8481052301910429
2014-01	2014	1	S1_1_1_1_2_1_2_1_1	0.8357843137254902
2014-01	2014	1	S1_1_1_1_2_1_2_1_1_1	0.8265582655826558
2014-01	2014	1	S1_1_1_1_3	0.9176276771004942
2014-01	2014	1	S1_1_1_1_3_1	0.9246031746031746
2014-01	2014	1	S1_1_1_1_3_2	0.9362416107382551
2014-01	2014	1	S1_1_1_1_3_3	0.9006085192697769
2014-01	2014	1	S1_2	0.9542857142857143
2014-01	2014	1	S1_2_1	0.9517304189435337
2014-01	2014	1	S1_2_1_1	0.951937984496124
2014-02	2014	2	A1	0.9138448793621208
2014-02	2014	2	A1_1	0.925
2014-02	2014	2	A1_1_1	0.9424799622819425
2014-02	2014	2	A1_1_1_1	0.9370629370629371
2014-02	2014	2	A1_1_1_2	0.9355828220858896
2014-02	2014	2	A1_1_1_3	0.9608938547486033
2014-02	2014	2	A1_1_1_3_1	0.9681274900398407
2014-02	2014	2	A1_1_2	0.9302949061662198
2014-02	2014	2	A1_1_2_1	0.9280983916745507
2014-02	2014	2	A1_2	0.9003883938770848
2014-02	2014	2	A1_2_1	0.9022208513263418
2014-02	2014	2	A1_2_1_1	0.9061728395061728
2014-02	2014	2	A1_2_1_2	0.8892323544564658
2014-02	2014	2	A1_2_1_2_1	0.8868205510052122
2014-02	2014	2	A1_2_1_2_1_1	0.8652849740932642
2014-02	2014	2	E1	0.9563392107472712
2014-02	2014	2	E1_1	0.9558676028084253
2014-02	2014	2	E1_1_1	0.9350220264317181
2014-02	2014	2	N1	0.9111185086551266
2014-02	2014	2	N1_1	0.8839050131926122
2014-02	2014	2	N1_2	0.9131652661064426
2014-02	2014	2	N1_3	0.919047619047619
2014-02	2014	2	N1_3_1	0.9726027397260274
2014-02	2014	2	S1	0.9357958010279641
2014-02	2014	2	S1_1	0.9327415143603133
2014-02	2014	2	S1_1_1	0.934479756203744
2014-02	2014	2	S1_1_1_1	0.9337274070705922
2014-02	2014	2	S1_1_1_1_1	0.9411764705882353
2014-02	2014	2	S1_1_1_1_2	0.9165043139437796
2014-02	2014	2	S1_1_1_1_2_1	0.915309932785661
2014-02	2014	2	S1_1_1_1_2_1_1	0.9148063781321184
2014-02	2014	2	S1_1_1_1_2_1_1_1	0.9067584480600751
2014-02	2014	2	S1_1_1_1_2_1_1_1_1	0.9498207885304659
2014-02	2014	2	S1_1_1_1_2_1_2	0.9165530406326697
2014-02	2014	2	S1_1_1_1_2_1_2_1	0.9100346020761245
2014-02	2014	2	S1_1_1_1_2_1_2_1_1	0.9077340569877883
2014-02	2014	2	S1_1_1_1_2_1_2_1_1_1	0.8888888888888888
2014-02	2014	2	S1_1_1_1_3	0.927065527065527
2014-02	2014	2	S1_1_1_1_3_1	0.9365750528541226
2014-02	2014	2	S1_1_1_1_3_2	0.9442379182156134
2014-02	2014	2	S1_1_1_1_3_3	0.9295154185022027
2014-02	2014	2	S1_2	0.9511554621848739
2014-02	2014	2	S1_2_1	0.9530612244897959
2014-02	2014	2	S1_2_1_1	0.9548611111111112
2014-03	2014	3	A1	0.9342376052385407
2014-03	2014	3	A1_1	0.9486336907644414
2014-03	2014	3	A1_1_1	0.9549702633814783
2014-03	2014	3	A1_1_1_1	0.9556962025316456
2014-03	2014	3	A1_1_1_2	0.9710982658959537
2014-03	2014	3	A1_1_1_3	0.9456
2014-03	2014	3	A1_1_1_3_1	0.9461279461279462
2014-03	2014	3	A1_1_2	0.950587084148728
2014-03	2014	3	A1_1_2_1	0.9560344827586207
2014-03	2014	3	A1_2	0.917277913610432
2014-03	2014	3	A1_2_1	0.9247400109469075
2014-03	2014	3	A1_2_1_1	0.9575892857142857
2014-03	2014	3	A1_2_1_2	0.9106170598911071
2014-03	2014	3	A1_2_1_2_1	0.9120879120879121
2014-03	2014	3	A1_2_1_2_1_1	0.8925619834710744
2014-03	2014	3	E1	0.9565879664889566
2014-03	2014	3	E1_1	0.956343792633015
2014-03	2014	3	E1_1_1	0.9353876739562624
2014-03	2014	3	N1	0.9107909258123851
2014-03	2014	3	N1_1	0.9118387909319899
2014-03	2014	3	N1_2	0.8985655737704918
2014-03	2014	3	N1_3	0.9364731653888281
2014-03	2014	3	N1_3_1	0.9661016949152542
2014-03	2014	3	S1	0.9169270207482176
2014-03	2014	3	S1_1	0.911431316042267
2014-03	2014	3	S1_1_1	0.9123597756410257
2014-03	2014	3	S1_1_1_1	0.9100136025949566
2014-03	2014	3	S1_1_1_1_1	0.9565217391304348
2014-03	2014	3	S1_1_1_1_2	0.8815153826595474
2014-03	2014	3	S1_1_1_1_2_1	0.8809556313993174
2014-03	2014	3	S1_1_1_1_2_1_1	0.8791478902089308
2014-03	2014	3	S1_1_1_1_2_1_1_1	0.8752107925801011
2014-03	2014	3	S1_1_1_1_2_1_1_1_1	0.9085173501577287
2014-03	2014	3	S1_1_1_1_2_1_2	0.8799197793933317
2014-03	2014	3	S1_1_1_1_2_1_2_1	0.8706404565630945
2014-03	2014	3	S1_1_1_1_2_1_2_1_1	0.8812903225806452
2014-03	2014	3	S1_1_1_1_2_1_2_1_1_1	0.8717948717948718
2014-03	2014	3	S1_1_1_1_3	0.9164882226980728
2014-03	2014	3	S1_1_1_1_3_1	0.9271653543307087
2014-03	2014	3	S1_1_1_1_3_2	0.9559322033898305
2014-03	2014	3	S1_1_1_1_3_3	0.898
2014-03	2014	3	S1_2	0.9445248432223831
2014-03	2014	3	S1_2_1	0.9459962756052142
2014-03	2014	3	S1_2_1_1	0.9380952380952381
2014-04	2014	4	A1	0.9563774300616406
2014-04	2014	4	A1_1	0.9571678321678322
2014-04	2014	4	A1_1_1	0.9685863874345549
2014-04	2014	4	A1_1_1_1	0.9726027397260274
2014-04	2014	4	A1_1_1_2	0.9673590504451038
2014-04	2014	4	A1_1_1_3	0.9770867430441899
2014-04	2014	4	A1_1_1_3_1	0.9827586206896551
2014-04	2014	4	A1_1_2	0.955739299610895
2014-04	2014	4	A1_1_2_1	0.9552364864864865
2014-04	2014	4	A1_2	0.9554404145077721
2014-04	2014	4	A1_2_1	0.9605665093029714
2014-04	2014	4	A1_2_1_1	0.9727891156462585
2014-04	2014	4	A1_2_1_2	0.9533917858790956
2014-04	2014	4	A1_2_1_2_1	0.953473132372215
2014-04	2014	4	A1_2_1_2_1_1	0.9173228346456693
2014-04	2014	4	E1	0.9429126213592233
2014-04	2014	4	E1_1	0.9426191577973161
2014-04	2014	4	E1_1_1	0.937375745526839
2014-04	2014	4	N1	0.8935969868173258
2014-04	2014	4	N1_1	0.9162303664921466
2014-04	2014	4	N1_2	0.8766980146290491
2014-04	2014	4	N1_3	0.9202247191011236
2014-04	2014	4	N1_3_1	0.9217391304347826
2014-04	2014	4	S1	0.9027666076885958
2014-04	2014	4	S1_1	0.8953030448564019
2014-04	2014	4	S1_1_1	0.896989698969897
2014-04	2014	4	S1_1_1_1	0.8958875585632483
2014-04	2014	4	S1_1_1_1_1	0.9230769230769231
2014-04	2014	4	S1_1_1_1_2	0.8751081983430197
2014-04	2014	4	S1_1_1_1_2_1	0.8746525479814692
2014-04	2014	4	S1_1_1_1_2_1_1	0.8879518072289156
2014-04	2014	4	S1_1_1_1_2_1_1_1	0.8919372900335947
2014-04	2014	4	S1_1_1_1_2_1_1_1_1	0.9292604501607717
2014-04	2014	4	S1_1_1_1_2_1_2	0.866405676535356
2014-04	2014	4	S1_1_1_1_2_1_2_1	0.8594577750077905
2014-04	2014	4	S1_1_1_1_2_1_2_1_1	0.8410991636798089
2014-04	2014	4	S1_1_1_1_2_1_2_1_1_1	0.843520782396088
2014-04	2014	4	S1_1_1_1_3	0.8912404467960023
2014-04	2014	4	S1_1_1_1_3_1	0.920997920997921
2014-04	2014	4	S1_1_1_1_3_2	0.9342560553633218
2014-04	2014	4	S1_1_1_1_3_3	0.8786610878661087
2014-04	2014	4	S1_2	0.9411764705882353
2014-04	2014	4	S1_2_1	0.9379115710253998
2014-04	2014	4	S1_2_1_1	0.9337641357027464
2014-05	2014	5	A1	0.9405614167294649
2014-05	2014	5	A1_1	0.9521871820956256
2014-05	2014	5	A1_1_1	0.9553496208930076
2014-05	2014	5	A1_1_1_1	0.9620253164556962
2014-05	2014	5	A1_1_1_2	0.974293059125964
2014-05	2014	5	A1_1_1_3	0.9534510433386838
2014-05	2014	5	A1_1_1_3_1	0.9591836734693877
2014-05	2014	5	A1_1_2	0.9642026964202697
2014-05	2014	5	A1_1_2_1	0.9646869983948636
2014-05	2014	5	A1_2	0.9260279779567613
2014-05	2014	5	A1_2_1	0.9318181818181819
2014-05	2014	5	A1_2_1_1	0.9506726457399103
2014-05	2014	5	A1_2_1_2	0.9252845126175161
2014-05	2014	5	A1_2_1_2_1	0.93050475493782
2014-05	2014	5	A1_2_1_2_1_1	0.922077922077922
2014-05	2014	5	E1	0.9211861100273118
2014-05	2014	5	E1_1	0.9185288640595903
2014-05	2014	5	E1_1_1	0.8928571428571429
2014-05	2014	5	N1	0.8921841210997837
2014-05	2014	5	N1_1	0.8673469387755102
2014-05	2014	5	N1_2	0.8851282051282051
2014-05	2014	5	N1_3	0.9184357541899442
2014-05	2014	5	N1_3_1	0.9650655021834061
2014-05	2014	5	S1	0.9112630732099759
2014-05	2014	5	S1_1	0.9100767754318618
2014-05	2014	5	S1_1_1	0.9091
2014-05	2014	5	S1_1_1_1	0.9067778936392075
2014-05	2014	5	S1_1_1_1_1	0.9285714285714286
2014-05	2014	5	S1_1_1_1_2	0.8737993920972644
2014-05	2014	5	S1_1_1_1_2_1	0.8703848153926157
2014-05	2014	5	S1_1_1_1_2_1_1	0.8835562549173879
2014-05	2014	5	S1_1_1_1_2_1_1_1	0.8765701802293828
2014-05	2014	5	S1_1_1_1_2_1_1_1_1	0.9141104294478528
2014-05	2014	5	S1_1_1_1_2_1_2	0.8593411877855254
2014-05	2014	5	S1_1_1_1_2_1_2_1	0.8514338010982306
2014-05	2014	5	S1_1_1_1_2_1_2_1_1	0.8424657534246576
2014-05	2014	5	S1_1_1_1_2_1_2_1_1_1	0.8329297820823245
2014-05	2014	5	S1_1_1_1_3	0.9179197994987469
2014-05	2014	5	S1_1_1_1_3_1	0.9432314410480349
2014-05	2014	5	S1_1_1_1_3_2	0.9572368421052632
2014-05	2014	5	S1_1_1_1_3_3	0.9033018867924528
2014-05	2014	5	S1_2	0.9174129353233831
2014-05	2014	5	S1_2_1	0.8992395437262357
2014-05	2014	5	S1_2_1_1	0.8888888888888888
2014-06	2014	6	A1	0.7354066516236633
2014-06	2014	6	A1_1	0.7688896771904931
2014-06	2014	6	A1_1_1	0.7633484162895927
2014-06	2014	6	A1_1_1_1	0.8692307692307693
2014-06	2014	6	A1_1_1_2	0.8044077134986226
2014-06	2014	6	A1_1_1_3	0.7477638640429338
2014-06	2014	6	A1_1_1_3_1	0.7662835249042146
2014-06	2014	6	A1_1_2	0.7746077032810271
2014-06	2014	6	A1_1_2_1	0.7738287560581583
2014-06	2014	6	A1_2	0.6939626783754116
2014-06	2014	6	A1_2_1	0.7113157113157114
2014-06	2014	6	A1_2_1_1	0.7679814385150812
2014-06	2014	6	A1_2_1_2	0.6977099236641222
2014-06	2014	6	A1_2_1_2_1	0.7102189781021897
2014-06	2014	6	A1_2_1_2_1_1	0.6714975845410628
2014-06	2014	6	E1	0.8254156769596199
2014-06	2014	6	E1_1	0.8200659444182761
2014-06	2014	6	E1_1_1	0.8034623217922607
2014-06	2014	6	N1	0.729020979020979
2014-06	2014	6	N1_1	0.7309644670050761
2014-06	2014	6	N1_2	0.7289762340036563
2014-06	2014	6	N1_3	0.7282352941176471
2014-06	2014	6	N1_3_1	0.75
2014-06	2014	6	S1	0.7547186298497028
2014-06	2014	6	S1_1	0.7476215368531103
2014-06	2014	6	S1_1_1	0.748635669067889
2014-06	2014	6	S1_1_1_1	0.747926843121663
2014-06	2014	6	S1_1_1_1_1	1.0
2014-06	2014	6	S1_1_1_1_2	0.7097033955173802
2014-06	2014	6	S1_1_1_1_2_1	0.7087699153150566
2014-06	2014	6	S1_1_1_1_2_1_1	0.7046247818499127
